"Pollutant","Modifier","Outcome","Exposure_Type","Exposure_Scale","n","N_Healthy","N_Risk","Mean_LE8_Healthy","Mean_LE8_Risk","Weight_Variables","status","error","Beta_Interaction","SE_Interaction","Interaction_Low","Interaction_High","P_Interaction","Toxicant_Beta_Healthy","Toxicant_Beta_Healthy_Low","Toxicant_Beta_Healthy_High","Toxicant_P_Healthy","Toxicant_Beta_Risk","Toxicant_Beta_Risk_Low","Toxicant_Beta_Risk_High","Toxicant_P_Risk","P_FDR_BH_within_modifier","P_FDR_BH_all_tests","Nominal_P_lt_0_05","FDR05_within_modifier","FDR10_within_modifier","FDR05_all_tests"
"MB3_Cys_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2197,1117,1080,73.2114081084538,68.2943121693122,"WTSA2YR","ok",,-1.15950480025086,0.682146564755944,-2.66089926628618,0.341889665784464,0.117237143732213,-1.86276686225762,-3.02683825238953,-0.698695472125713,0.00478115792609687,-3.02227166250848,-3.89449455636798,-2.15004876864898,1.02617619247533e-05,0.483393467722654,0.633958646193645,FALSE,FALSE,FALSE,FALSE
"X4_ABP_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",1127,594,533,74.3374218374218,69.7279549718574,"WTSA2YR","ok",,-1.85541536852139,1.20275885374155,-4.21277940394151,0.501948666898725,0.122919872802733,-0.203042448657404,-2.27405270193091,1.8679678046161,0.84762044903215,-2.05845781717879,-3.45495209540469,-0.661963538952902,0.00386441602934222,0.483393467722654,0.633958646193645,FALSE,FALSE,FALSE,FALSE
"MA_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2210,1132,1078,73.3449015648662,68.4448714550755,"WTSA2YR","ok",,-1.53667378287104,0.927143450882401,-3.57730275953936,0.503955193797275,0.125647782720083,-0.461389592286859,-1.81964412700342,0.896864942429698,0.470347532148931,-1.9980633751579,-3.34702132973772,-0.649105420578076,0.00759793351586282,0.483393467722654,0.633958646193645,FALSE,FALSE,FALSE,FALSE
"X34_MHA_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2248,1151,1097,73.2909271440983,68.4841776272952,"WTSA2YR","ok",,-1.5373481540692,0.934763171240035,-3.59474802216872,0.520051714030317,0.128290411515468,-0.400419240713454,-1.96729827633211,1.1664597949052,0.585078461756621,-1.93776739478265,-3.24027890898563,-0.635255880579673,0.00740652777134131,0.483393467722654,0.633958646193645,FALSE,FALSE,FALSE,FALSE
"Total_As_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2266,1159,1107,73.2885492419574,68.3662408052652,"WTSA2YR","ok",,-1.20266557240088,0.732708600710903,-2.81534632923709,0.410015184435326,0.128968166455643,2.54413803235291,1.31425350036357,3.77402256434224,0.000826123322671776,1.34147245995202,0.128550488774237,2.55439443112981,0.0331587155138979,0.483393467722654,0.633958646193645,FALSE,FALSE,FALSE,FALSE
"EtP_binary_U","Diet","LE8_no_diet","Binary","Binary 0/1",2214,1118,1096,72.94531050345,68.9207507820646,"WTSB2YR","ok",,-2.21148646725086,1.35046010193511,-5.18382911090588,0.760856176404162,0.129770058449035,2.36684675887089,-0.0459842449198153,4.77967776266159,0.0537942671661084,0.155360291620029,-1.83990926149632,2.15062984473638,0.867038353387497,0.483393467722654,0.633958646193645,FALSE,FALSE,FALSE,FALSE
"Sn_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2265,1159,1106,73.2885492419574,68.3376388530096,"WTSA2YR","ok",,1.20235442339256,0.746970768259745,-0.441717152569386,2.84642599935451,0.135775373573174,-1.39501682790461,-2.87858141858055,0.0885477627713347,0.0628144006701751,-0.192662404512048,-1.13443191112583,0.749107102101739,0.661263266662451,0.490558969897015,0.642239068647711,FALSE,FALSE,FALSE,FALSE
"PFNA_ln_S","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2211,1115,1096,72.6880204996797,68.8555787278415,"WTSB2YR","ok",,1.294352785657,0.809822872332411,-0.488055338649427,3.07676090996342,0.138278367353521,-0.268414761228096,-1.90393132691954,1.36710180446334,0.724778929041626,1.0259380244289,-0.11340944774218,2.16528549659998,0.073031521618669,0.490558969897015,0.642658863218045,FALSE,FALSE,FALSE,FALSE
"NDMA_binary_U","Diet","LE8_no_diet","Binary","Binary 0/1",927,450,477,73.1555555555556,67.806229410003,"WTSSBI2Y","ok",,-2.68253034381368,1.90521156614134,-6.41667639637986,1.05161570875249,0.159132242076183,2.29722299244759,-0.868226104070645,5.46267208896582,0.154915705308235,-0.385307351366097,-4.20661948102878,3.43600477829659,0.843338120781801,0.52850963964241,0.669456998147066,FALSE,FALSE,FALSE,FALSE
"DMA_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2270,1158,1112,73.3061929434986,68.3742291880781,"WTSA2YR","ok",,-0.871962424411851,0.578716682748747,-2.1457092550393,0.401784406215601,0.160050538285678,2.53286050842685,1.36850298093812,3.69721803591559,0.000564234539047201,1.660898084015,0.641436692148394,2.68035947588161,0.00427477245429375,0.52850963964241,0.669456998147066,FALSE,FALSE,FALSE,FALSE
"X25_DMF_binary_S","Diet","LE8_no_diet","Binary","Binary 0/1",3370,1723,1647,73.0370616035155,68.4339491716541,"WTSVOC2Y","ok",,2.33525873985155,1.5859244109199,-1.15533735361021,5.82585483331332,0.168915045258788,-11.58826566214,-14.3693747477566,-8.80715657652341,1.74290471618286e-06,-9.25300692228846,-12.1193304013143,-6.3866834432626,1.97988872663255e-05,0.52850963964241,0.669456998147066,FALSE,FALSE,FALSE,FALSE
"DPHP_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2049,1010,1039,73.3953323903819,68.3885604289839,"WTSSBI2Y|WTSSCH2Y","ok",,-0.928262577395511,0.63495532212323,-2.32578981870995,0.469264663918925,0.171732685202741,0.6808185744048,-0.282657955875412,1.64429510468501,0.148164068969074,-0.247444002990711,-1.32030581785916,0.825417811877736,0.621733930806962,0.52850963964241,0.669456998147066,FALSE,FALSE,FALSE,FALSE
"Cd_ln_S","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",3437,1761,1676,73.0291230631946,68.4589157858848,"WTSH2YR","ok",,-0.679733323006669,0.467242755489001,-1.70812769399829,0.348661047984948,0.173665941900933,-2.62617475323772,-3.65743396008982,-1.59491554638562,0.000159129413349268,-3.30590807624439,-4.28746605876978,-2.324350093719,1.3379225699593e-05,0.52850963964241,0.669456998147066,FALSE,FALSE,FALSE,FALSE
"Pb_ln_S","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",3437,1761,1676,73.0291230631946,68.4589157858848,"WTSH2YR","ok",,0.702323326669152,0.483175543153391,-0.36113887353068,1.76578552686898,0.173996801256572,-0.082006449986363,-1.41782233288993,1.2538094329172,0.894958067979573,0.620316876682789,-0.153750011738311,1.39438376510389,0.105480099865701,0.52850963964241,0.669456998147066,FALSE,FALSE,FALSE,FALSE
"X1_AN_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",1110,593,517,74.5483016140689,69.9806576402321,"WTSA2YR","ok",,-1.21159227329882,0.901983301297405,-2.97944705849827,0.556262511900634,0.179189886592011,-1.28992868727006,-2.96358851874849,0.383731144208374,0.130892948702039,-2.50152096056888,-3.52165701535071,-1.48138490578705,1.53891556013418e-06,0.52850963964241,0.669456998147066,FALSE,FALSE,FALSE,FALSE
"X25_DCP_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2212,1118,1094,72.94531050345,68.9240010446592,"WTSB2YR","ok",,1.18750295337119,0.827858054945881,-0.634600340227027,3.0096062469694,0.17926273195153,-0.665945409059585,-2.09086619343078,0.758975375311614,0.325735113502904,0.521557544311601,-0.682474824225013,1.72558991284821,0.360862267758679,0.52850963964241,0.669456998147066,FALSE,FALSE,FALSE,FALSE
"X3_HPMA_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2170,1110,1060,73.2863577863578,68.4150943396226,"WTSA2YR","ok",,-1.11903513980831,0.78644196407404,-2.84998223200859,0.611911952391977,0.182498600136444,-1.53644597802815,-2.77257692477468,-0.300315031281622,0.0193795375560888,-2.65548111783646,-3.63188871743625,-1.67907351823667,9.10889317105667e-05,0.52850963964241,0.671414602971116,FALSE,FALSE,FALSE,FALSE
"PMA_binary_U","Diet","LE8_no_diet","Binary","Binary 0/1",2222,1136,1086,73.29476861167,68.3747697974217,"WTSA2YR","ok",,2.14647528645429,1.53361203445138,-1.22898204271115,5.52193261561974,0.189191145667402,-2.45530447070518,-5.13288831127449,0.22227936986414,0.0686197022633219,-0.308829184250884,-2.50903602252178,1.89137765402001,0.763140941069299,0.52850963964241,0.675491610430536,FALSE,FALSE,FALSE,FALSE
"PGA_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2211,1132,1079,73.3720343260979,68.4456507348074,"WTSA2YR","ok",,-1.19234586157032,0.852589612008656,-3.06888294524966,0.684191222109021,0.189518626134269,-0.164524459278226,-1.47860880899554,1.14955989043909,0.787989861298258,-1.35687032084855,-2.41517769411863,-0.298562947578466,0.0166107271661142,0.52850963964241,0.675491610430536,FALSE,FALSE,FALSE,FALSE
"BuP_binary_U","Diet","LE8_no_diet","Binary","Binary 0/1",2214,1118,1096,72.94531050345,68.9207507820646,"WTSB2YR","ok",,-2.02284994115027,1.45360366696383,-5.22221004079244,1.1765101584919,0.191540406313357,2.29003312528175,-0.304615247283667,4.88468149784717,0.0780970741876321,0.267183184131483,-2.39535850857045,2.92972487683342,0.829242509236331,0.52850963964241,0.675491610430536,FALSE,FALSE,FALSE,FALSE
"Benzene_binary_S","Diet","LE8_no_diet","Binary","Binary 0/1",3280,1679,1601,72.8852207946907,68.4866601231373,"WTSVOC2Y","ok",,-2.1487470936651,1.59068648182106,-5.64982443451164,1.35233024718144,0.203882093974909,-3.63532300005819,-6.12189253871277,-1.14875346140362,0.00819101418753533,-5.78407009372329,-8.36222490724491,-3.20591528020168,0.00044407048934122,0.543577528072106,0.70647516284329,FALSE,FALSE,FALSE,FALSE
"BPF_binary_U","Diet","LE8_no_diet","Binary","Binary 0/1",2213,1118,1095,72.94531050345,68.9041095890411,"WTSB2YR","ok",,-1.6711220923501,1.25278065805126,-4.42847372957077,1.08622954487056,0.209186785402663,-0.747526439637143,-2.86346593368999,1.3684130544157,0.453220678419643,-2.41864853198724,-4.57461712145015,-0.262679942524334,0.031168450426532,0.543577528072106,0.709857390100895,FALSE,FALSE,FALSE,FALSE
"Co_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2266,1159,1107,73.2885492419574,68.3662408052652,"WTSA2YR","ok",,-0.837494723672286,0.631586085135168,-2.22760632437517,0.552616877030594,0.211709213172016,1.33080767347234,0.368357815070624,2.29325753187405,0.0111791633515264,0.49331294980005,-0.599099278891214,1.58572517849131,0.341621051598842,0.543577528072106,0.709857390100895,FALSE,FALSE,FALSE,FALSE
"X2_AN_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",1113,589,524,74.8775163715741,70.0736095965104,"WTSA2YR","ok",,-1.20456541797381,0.968074686313087,-3.10195693749237,0.692826101544747,0.213392938845771,-0.267334241013655,-1.99025542885191,1.4555869468246,0.761040585736852,-1.47189965898747,-2.33685133624071,-0.606947981734222,0.00085208487283652,0.543577528072106,0.709857390100895,FALSE,FALSE,FALSE,FALSE
"CYHA_Cys_binary_U","Diet","LE8_no_diet","Binary","Binary 0/1",1074,531,543,72.1899381221415,67.5111812680873,"WTSA2YR","ok",,2.68329297496144,2.17804715956878,-1.58560101442312,6.95218696434601,0.217959567765879,-12.0465755510957,-15.0472541769048,-9.04589692528651,3.58904743369901e-15,-9.36328257613423,-12.6533803163236,-6.07318483594486,2.43498878252735e-08,0.543577528072106,0.709857390100895,FALSE,FALSE,FALSE,FALSE
"X1_PY_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2259,1154,1105,73.3176528843773,68.4065934065934,"WTSA2YR","ok",,-1.25910929229714,0.968686096571105,-3.39117301563724,0.87295443104296,0.220243652942145,-0.0375288028825998,-1.83473630317272,1.75967869740752,0.964165608224818,-1.29663809517974,-2.43968173352101,-0.153594456838463,0.0296779029124154,0.543577528072106,0.7133979193126,FALSE,FALSE,FALSE,FALSE
"DMDTP_binary_U","Diet","LE8_no_diet","Binary","Binary 0/1",1040,510,530,73.0084033613445,68.0592991913747,"WTSB2YR","ok",,-1.98392593770217,1.63498007458222,-5.18842799932393,1.22057612391959,0.224967316647965,-0.183955399630704,-2.13239990797601,1.7644891087146,0.853195332588259,-2.16788133733287,-4.5510062037237,0.21524352905795,0.0745960233874344,0.543577528072106,0.717045429584856,FALSE,FALSE,FALSE,FALSE
"PFHxA_binary_U","Diet","LE8_no_diet","Binary","Binary 0/1",1094,565,529,72.4955752212389,69.6070753443154,"WTSSBH2Y","ok",,-2.36948088766724,1.95785952622365,-6.20681504585425,1.46785327051977,0.226186622419266,2.58846754764703,-1.01314718345936,6.19008227875341,0.158947838899373,0.218986659979789,-1.93891308762241,2.37688640758199,0.84234107578111,0.543577528072106,0.717045429584856,FALSE,FALSE,FALSE,FALSE
"As_III_binary_U","Diet","LE8_no_diet","Binary","Binary 0/1",2272,1159,1113,73.2947121903118,68.398793479656,"WTSA2YR","ok",,1.65580495595979,1.32148536867279,-1.25276472976725,4.56437464168682,0.236190744514793,1.68499993139751,-0.34409899413371,3.71409885692872,0.0948148340228109,3.34080488735729,1.30515993807587,5.37644983663872,0.00408213284011697,0.558609856074669,0.717045429584856,FALSE,FALSE,FALSE,FALSE
"IPM1_Cys_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",1072,530,542,72.2129380053908,67.4591460200316,"WTSA2YR","ok",,-1.74530365225162,1.54786398293305,-4.77906131176712,1.28845400726387,0.259507387405323,-1.67349526217927,-3.94786822316843,0.600877698809893,0.149259631211553,-3.41879891443089,-4.93355011370728,-1.9040477151545,9.70490949788893e-06,0.604165636303018,0.765675261849369,FALSE,FALSE,FALSE,FALSE
"PFBA_binary_U","Diet","LE8_no_diet","Binary","Binary 0/1",1094,565,529,72.4955752212389,69.6070753443154,"WTSSBH2Y","ok",,2.6404576403435,2.36605669518963,-1.99692826760803,7.27784354829503,0.264433284649369,1.94793286880683,-1.55043912073801,5.44630485835167,0.275127706207713,4.58839050915033,0.970707805903628,8.20607321239703,0.0129236044470245,0.606162452503939,0.765743909399809,FALSE,FALSE,FALSE,FALSE
"Thiocyanate_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2249,1148,1101,73.3051269288203,68.4150772025431,"WTSA2YR","ok",,-1.17841013424629,1.0115004266864,-3.40470756280943,1.04788729431685,0.268656762240747,-0.846856392799591,-2.67669577390812,0.982982988308938,0.330262488843258,-2.02526652704588,-3.1800552558223,-0.870477798269462,0.00265292249860331,0.606512993543504,0.765743909399809,FALSE,FALSE,FALSE,FALSE
"TTCA_binary_U","Diet","LE8_no_diet","Binary","Binary 0/1",1180,622,558,74.2156637574644,69.4559651817716,"WTSA2YR","ok",,2.10119713431162,1.94484520482846,-1.71062942265759,5.91302369128084,0.279967214199749,-2.63720423784937,-4.90865751067554,-0.365750965023195,0.0228724337669463,-0.536007103537744,-3.60624660049079,2.53423239341531,0.732220320963324,0.61859509370539,0.768598159437073,FALSE,FALSE,FALSE,FALSE
"X23_OH_PH_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2260,1154,1106,73.3176528843773,68.3834926375614,"WTSA2YR","ok",,-0.967935866618715,0.857660482504684,-2.85563386100856,0.91976212777113,0.283089025211723,-1.28880323477655,-2.68052864041118,0.102922170858069,0.0663073262972481,-2.25673910139527,-3.46767932008721,-1.04579888270332,0.00175398882289571,0.61859509370539,0.769894580565299,FALSE,FALSE,FALSE,FALSE
"CEMA_CEM_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2240,1145,1095,73.2788521522146,68.4246575342466,"WTSA2YR","ok",,-0.88549539084543,0.790432838790303,-2.62522633907199,0.854235557381133,0.28646349976961,-2.34205522821751,-3.54531008934407,-1.13880036709095,0.00128989667180822,-3.22755061906294,-4.35453721545313,-2.10056402267274,5.81020206919589e-05,0.61859509370539,0.769894580565299,FALSE,FALSE,FALSE,FALSE
"X1_PH_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2260,1154,1106,73.3176528843773,68.3834926375614,"WTSA2YR","ok",,-0.876740095877077,0.830090047867851,-2.70375597277398,0.950275781019822,0.313522500701154,-0.760773086164547,-1.88972905802644,0.368182885697342,0.166101168921841,-1.63751318204162,-2.91126381029508,-0.363762553788171,0.0163853141621078,0.658610186955429,0.785123573184402,FALSE,FALSE,FALSE,FALSE
"X3_FL_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2256,1154,1102,73.3176528843773,68.3756805807622,"WTSA2YR","ok",,-0.766494624893385,0.732819894371519,-2.37942033742502,0.846431087638251,0.318023191393204,-1.8036411235699,-3.0346238585364,-0.572658388603391,0.00808836418661533,-2.57013574846328,-3.61499449538441,-1.52527700154215,0.000212111051426112,0.658610186955429,0.785315449316656,FALSE,FALSE,FALSE,FALSE
"IHg_binary_S","Diet","LE8_no_diet","Binary","Binary 0/1",3437,1761,1676,73.0291230631946,68.4278042959427,"WTSH2YR","ok",,1.39210115671768,1.33160832973724,-1.5387490160884,4.32295132952377,0.318254586985174,-0.181279720864465,-2.75398223668361,2.39142279495468,0.87956151011321,1.21082143585322,-1.00291357847845,3.42455645018489,0.253914882147141,0.658610186955429,0.785315449316656,FALSE,FALSE,FALSE,FALSE
"Cs_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2266,1159,1107,73.2885492419574,68.3662408052652,"WTSA2YR","ok",,-0.681166693062082,0.669374374408831,-2.15444975768154,0.792116371557379,0.330720098034792,1.75670207524643,0.528394274286779,2.98500987620608,0.00927838771535597,1.07553538218435,-0.114403562319427,2.26547432668812,0.0721035958018364,0.671837678531981,0.785315449316656,FALSE,FALSE,FALSE,FALSE
"DETP_binary_U","Diet","LE8_no_diet","Binary","Binary 0/1",1043,513,530,73.1258702311334,68.0363881401617,"WTSB2YR","ok",,-3.0085990078975,3.11204542340569,-9.10809595602536,3.09089794023036,0.333664350411856,2.58783195323113,-1.87262928823473,7.04829319469698,0.255490210179251,-0.42076705466637,-3.81653522861648,2.97500111928375,0.80811567517312,0.671837678531981,0.785315449316656,FALSE,FALSE,FALSE,FALSE
"PFUnDA_binary_S","Diet","LE8_no_diet","Binary","Binary 0/1",2211,1115,1096,72.6880204996797,68.8555787278415,"WTSB2YR","ok",,-1.31803374450424,1.36262078129625,-4.31714186296976,1.68107437396129,0.35419091542658,3.71814141683568,1.47373469160663,5.96254814206473,0.00384612722100939,2.40010767233144,-0.0227562756193076,4.82297162028219,0.0518368744919845,0.703659285314139,0.805716738909319,FALSE,FALSE,FALSE,FALSE
"ATCA_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2197,1124,1073,73.4176410777834,68.3597390493942,"WTSA2YR","ok",,-0.890847656967196,0.933554224426549,-2.94558665107089,1.1638913371365,0.360455290035549,0.645510332079827,-0.530136835126177,1.82115749928583,0.252196185660804,-0.245337324887369,-2.06530943651563,1.5746347867409,0.772223565136157,0.706682081780222,0.807636664891682,FALSE,FALSE,FALSE,FALSE
"A_a_C_binary_U","Diet","LE8_no_diet","Binary","Binary 0/1",1162,613,549,74.2973665812165,69.5966692688004,"WTSA2YR","ok",,1.33378559650572,1.55537375285511,-1.71469094158921,4.38226213460064,0.39114993195197,-5.05420823292835,-7.31882621617384,-2.78959024968286,1.21835657438998e-05,-3.72042263642263,-5.51512112395337,-1.9257241488919,4.84420477726779e-05,0.756900517673293,0.841607795824456,FALSE,FALSE,FALSE,FALSE
"Mn_ln_S","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",3437,1761,1676,73.0291230631946,68.4589157858848,"WTSH2YR","ok",,-0.570327515831719,0.647124652536308,-1.99463927279359,0.853984241130153,0.396990338149614,-0.40491351464174,-1.26275773102543,0.45293070174195,0.321151745047758,-0.975241030473459,-1.94365878947258,-0.00682327147433304,0.0486629866248705,0.75835333826016,0.844182840117226,FALSE,FALSE,FALSE,FALSE
"X3PBA_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2245,1113,1132,73.4937748684379,68.6566128218072,"WTSB2YR|WTSC2YR","ok",,0.42867445703943,0.501626525662268,-0.675398081851549,1.53274699593041,0.411015350975787,0.506475042414528,-0.323088959010295,1.33603904383935,0.206084156709464,0.935149499453959,-0.0608953828503471,1.93119438175826,0.0631616623546922,0.772871708201593,0.844707410970928,FALSE,FALSE,FALSE,FALSE
"X2_MHA_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2124,1084,1040,73.2419609910385,68.25,"WTSA2YR","ok",,-0.769861511926193,0.916517349034923,-2.78710259611859,1.2473795722662,0.418799260729678,-0.0379152865214398,-1.37848630008536,1.30265572704248,0.951480204872097,-0.807776798447632,-2.24666557416639,0.63111197727112,0.242341689780125,0.772871708201593,0.846785120414247,FALSE,FALSE,FALSE,FALSE
"BDCPP_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2042,1008,1034,73.4545068027211,68.4229068803537,"WTSSBI2Y|WTSSCH2Y","ok",,-0.639343667121488,0.775123531354408,-2.34537905687037,1.06669172262739,0.426994031699661,0.697173438073215,-0.623477193991253,2.01782407013768,0.26986525214769,0.0578297709517267,-0.990954845990535,1.10661438789399,0.905593006464356,0.772871708201593,0.846785120414247,FALSE,FALSE,FALSE,FALSE
"EO_ln_S","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2243,1148,1095,73.0954454952713,68.2896281800391,"WTSA2YR","ok",,0.472219366401621,0.576020790848486,-0.795593846160147,1.74003257896339,0.429738168755423,-3.81556861741981,-4.81715243234206,-2.81398480249756,4.16778802268534e-06,-3.34334925101819,-4.17172653782714,-2.51497196420923,2.38143752121741e-06,0.772871708201593,0.846785120414247,FALSE,FALSE,FALSE,FALSE
"CEMA_AAM_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2190,1121,1069,73.352873709698,68.4103968996392,"WTSA2YR","ok",,-0.673164129680814,0.824099739287003,-2.4869954262869,1.14066716692527,0.431351011458877,-0.407945540786079,-1.70064973359507,0.884758652022915,0.50172771373812,-1.08110967046689,-2.30749586209512,0.145276521161336,0.0784070156843361,0.772871708201593,0.846785120414247,FALSE,FALSE,FALSE,FALSE
